technology,analysis_group,condition,radius_um,mean_intersections,sem_intersections,n_cells
DREADD,Group I (Activation),DREADD_CNO,10.0,2.1666666666666665,0.16666666666666666,6
DREADD,Group I (Activation),DREADD_CNO,15.0,3.25,0.4286165199944132,12
DREADD,Group I (Activation),DREADD_CNO,20.0,5.083333333333333,0.37856053783784804,12
DREADD,Group I (Activation),DREADD_CNO,25.0,6.0,0.4438126822992973,12
DREADD,Group I (Activation),DREADD_CNO,30.0,6.333333333333333,0.4494665749754947,12
DREADD,Group I (Activation),DREADD_CNO,35.0,6.5,0.5,12
DREADD,Group I (Activation),DREADD_CNO,40.0,6.5,0.4522670168666455,12
DREADD,Group I (Activation),DREADD_CNO,45.0,6.666666666666667,0.49746833816309105,12
DREADD,Group I (Activation),DREADD_CNO,50.0,7.166666666666667,0.5618332187193684,12
DREADD,Group I (Activation),DREADD_CNO,55.0,7.666666666666667,0.6779350703393059,12
DREADD,Group I (Activation),DREADD_CNO,60.0,7.833333333333333,0.6834996102206037,12
DREADD,Group I (Activation),DREADD_CNO,65.0,7.833333333333333,0.7159792333764037,12
DREADD,Group I (Activation),DREADD_CNO,70.0,7.833333333333333,0.6609604276117345,12
DREADD,Group I (Activation),DREADD_CNO,75.0,8.0,0.6628679652796169,12
DREADD,Group I (Activation),DREADD_CNO,80.0,8.25,0.6291528696058958,12
DREADD,Group I (Activation),DREADD_CNO,85.0,8.0,0.5075192189225523,12
DREADD,Group I (Activation),DREADD_CNO,90.0,7.916666666666667,0.4166666666666667,12
DREADD,Group I (Activation),DREADD_CNO,95.0,8.083333333333334,0.4515685345704917,12
DREADD,Group I (Activation),DREADD_CNO,100.0,8.0,0.408248290463863,12
DREADD,Group I (Activation),DREADD_CNO,105.0,8.166666666666666,0.47407538930793985,12
DREADD,Group I (Activation),DREADD_CNO,110.0,7.833333333333333,0.5881833013267174,12
DREADD,Group I (Activation),DREADD_CNO,115.0,7.916666666666667,0.5429762723390704,12
DREADD,Group I (Activation),DREADD_CNO,120.0,8.25,0.6291528696058958,12
DREADD,Group I (Activation),DREADD_CNO,125.0,8.333333333333334,0.5945883900105632,12
DREADD,Group I (Activation),DREADD_CNO,130.0,8.25,0.7893706737687057,12
DREADD,Group I (Activation),DREADD_CNO,135.0,8.0,0.7587869106393281,12
DREADD,Group I (Activation),DREADD_CNO,140.0,7.75,0.7084447327730932,12
DREADD,Group I (Activation),DREADD_CNO,145.0,7.75,0.7797143999276566,12
DREADD,Group I (Activation),DREADD_CNO,150.0,7.583333333333333,0.7925632881080007,12
DREADD,Group I (Activation),DREADD_CNO,155.0,7.666666666666667,0.8557588634207841,12
DREADD,Group I (Activation),DREADD_CNO,160.0,7.166666666666667,0.8947094782693713,12
DREADD,Group I (Activation),DREADD_CNO,165.0,7.416666666666667,1.1707180736969973,12
DREADD,Group I (Activation),DREADD_CNO,170.0,6.833333333333333,0.9679197729505721,12
DREADD,Group I (Activation),DREADD_CNO,175.0,6.416666666666667,0.9330491991748388,12
DREADD,Group I (Activation),DREADD_CNO,180.0,5.583333333333333,0.9248942063443218,12
DREADD,Group I (Activation),DREADD_CNO,185.0,5.454545454545454,0.856670471955618,11
DREADD,Group I (Activation),DREADD_CNO,190.0,5.2727272727272725,0.8537714095908289,11
DREADD,Group I (Activation),DREADD_CNO,195.0,5.181818181818182,0.8925772879006237,11
DREADD,Group I (Activation),DREADD_CNO,200.0,5.0,0.8633970960424556,11
DREADD,Group I (Activation),DREADD_CNO,205.0,4.545454545454546,0.8776377008107032,11
DREADD,Group I (Activation),DREADD_CNO,210.0,4.2727272727272725,0.8322030902796951,11
DREADD,Group I (Activation),DREADD_CNO,215.0,3.909090909090909,0.7441229792611318,11
DREADD,Group I (Activation),DREADD_CNO,220.0,3.727272727272727,0.8430562268632458,11
DREADD,Group I (Activation),DREADD_CNO,225.0,3.5454545454545454,0.9181368125783707,11
DREADD,Group I (Activation),DREADD_CNO,230.0,3.5,0.8333333333333334,10
DREADD,Group I (Activation),DREADD_CNO,235.0,3.3,0.8306623862918076,10
DREADD,Group I (Activation),DREADD_CNO,240.0,3.7777777777777777,0.9395296958493202,9
DREADD,Group I (Activation),DREADD_CNO,245.0,2.3333333333333335,0.5270462766947299,9
DREADD,Group I (Activation),DREADD_CNO,250.0,1.75,0.36596252735569995,8
DREADD,Group I (Activation),DREADD_CNO,255.0,1.625,0.26305214040457564,8
DREADD,Group I (Activation),DREADD_CNO,260.0,1.5,0.2672612419124244,8
DREADD,Group I (Activation),DREADD_CNO,265.0,1.375,0.26305214040457564,8
DREADD,Group I (Activation),DREADD_CNO,270.0,1.1666666666666667,0.16666666666666669,6
DREADD,Group I (Activation),DREADD_CNO,275.0,1.25,0.25,4
DREADD,Group I (Activation),DREADD_CNO,280.0,1.0,0.0,4
DREADD,Group I (Activation),DREADD_CNO,285.0,1.0,0.0,3
DREADD,Group I (Activation),DREADD_CNO,290.0,1.0,0.0,2
DREADD,Group I (Activation),DREADD_CNO,295.0,1.0,0.0,2
DREADD,Group I (Activation),DREADD_CNO,300.0,1.0,0.0,1
DREADD,Group II (Expression only),DREADD_Vehicle,10.0,1.3333333333333333,0.3333333333333333,3
DREADD,Group II (Expression only),DREADD_Vehicle,15.0,3.25,0.7258000511750562,8
DREADD,Group II (Expression only),DREADD_Vehicle,20.0,4.333333333333333,0.5773502691896257,9
DREADD,Group II (Expression only),DREADD_Vehicle,25.0,5.222222222222222,0.493788578739755,9
DREADD,Group II (Expression only),DREADD_Vehicle,30.0,5.777777777777778,0.5211573066470476,9
DREADD,Group II (Expression only),DREADD_Vehicle,35.0,6.222222222222222,0.6186404847588913,9
DREADD,Group II (Expression only),DREADD_Vehicle,40.0,6.333333333333333,0.6454972243679028,9
DREADD,Group II (Expression only),DREADD_Vehicle,45.0,6.555555555555555,0.6478835438717001,9
DREADD,Group II (Expression only),DREADD_Vehicle,50.0,6.666666666666667,0.6009252125773316,9
DREADD,Group II (Expression only),DREADD_Vehicle,55.0,7.0,0.6236095644623235,9
DREADD,Group II (Expression only),DREADD_Vehicle,60.0,6.777777777777778,0.6406979219261554,9
DREADD,Group II (Expression only),DREADD_Vehicle,65.0,6.888888888888889,0.6549903401417554,9
DREADD,Group II (Expression only),DREADD_Vehicle,70.0,6.777777777777778,0.6186404847588913,9
DREADD,Group II (Expression only),DREADD_Vehicle,75.0,7.111111111111111,0.7535922203472522,9
DREADD,Group II (Expression only),DREADD_Vehicle,80.0,7.444444444444445,0.8678055195451837,9
DREADD,Group II (Expression only),DREADD_Vehicle,85.0,7.444444444444445,0.8678055195451837,9
DREADD,Group II (Expression only),DREADD_Vehicle,90.0,7.777777777777778,0.829621362392671,9
DREADD,Group II (Expression only),DREADD_Vehicle,95.0,8.333333333333334,0.8660254037844387,9
DREADD,Group II (Expression only),DREADD_Vehicle,100.0,8.666666666666666,0.8975274678557505,9
DREADD,Group II (Expression only),DREADD_Vehicle,105.0,8.555555555555555,0.8992452253465913,9
DREADD,Group II (Expression only),DREADD_Vehicle,110.0,8.777777777777779,0.7597107961765189,9
DREADD,Group II (Expression only),DREADD_Vehicle,115.0,8.555555555555555,0.7657804862272345,9
DREADD,Group II (Expression only),DREADD_Vehicle,120.0,8.555555555555555,0.5299662230094142,9
DREADD,Group II (Expression only),DREADD_Vehicle,125.0,8.11111111111111,0.4547418206595806,9
DREADD,Group II (Expression only),DREADD_Vehicle,130.0,8.333333333333334,0.47140452079103173,9
DREADD,Group II (Expression only),DREADD_Vehicle,135.0,7.888888888888889,0.5879447357921312,9
DREADD,Group II (Expression only),DREADD_Vehicle,140.0,7.888888888888889,0.6758625033664688,9
DREADD,Group II (Expression only),DREADD_Vehicle,145.0,8.666666666666666,0.7993052538854533,9
DREADD,Group II (Expression only),DREADD_Vehicle,150.0,8.222222222222221,0.6406979219261554,9
DREADD,Group II (Expression only),DREADD_Vehicle,155.0,8.11111111111111,0.5879447357921312,9
DREADD,Group II (Expression only),DREADD_Vehicle,160.0,8.222222222222221,0.6186404847588913,9
DREADD,Group II (Expression only),DREADD_Vehicle,165.0,8.333333333333334,0.5773502691896257,9
DREADD,Group II (Expression only),DREADD_Vehicle,170.0,8.11111111111111,0.6111111111111112,9
DREADD,Group II (Expression only),DREADD_Vehicle,175.0,7.888888888888889,0.6758625033664688,9
DREADD,Group II (Expression only),DREADD_Vehicle,180.0,7.555555555555555,0.7474235581707617,9
DREADD,Group II (Expression only),DREADD_Vehicle,185.0,7.222222222222222,0.6620208493229437,9
DREADD,Group II (Expression only),DREADD_Vehicle,190.0,7.0,0.6871842709362768,9
DREADD,Group II (Expression only),DREADD_Vehicle,195.0,6.555555555555555,0.7837075544258825,9
DREADD,Group II (Expression only),DREADD_Vehicle,200.0,6.555555555555555,0.7837075544258825,9
DREADD,Group II (Expression only),DREADD_Vehicle,205.0,6.0,0.8975274678557507,9
DREADD,Group II (Expression only),DREADD_Vehicle,210.0,6.111111111111111,0.9638528651609707,9
DREADD,Group II (Expression only),DREADD_Vehicle,215.0,5.555555555555555,0.9734119704408463,9
DREADD,Group II (Expression only),DREADD_Vehicle,220.0,6.625,1.5576711096102045,8
DREADD,Group II (Expression only),DREADD_Vehicle,225.0,4.375,0.9050947069624419,8
DREADD,Group II (Expression only),DREADD_Vehicle,230.0,4.125,0.811469126250126,8
DREADD,Group II (Expression only),DREADD_Vehicle,235.0,3.875,0.811469126250126,8
DREADD,Group II (Expression only),DREADD_Vehicle,240.0,4.75,1.0479571965086578,8
DREADD,Group II (Expression only),DREADD_Vehicle,245.0,4.125,0.8951755613924487,8
DREADD,Group II (Expression only),DREADD_Vehicle,250.0,3.875,0.8331845105205861,8
DREADD,Group II (Expression only),DREADD_Vehicle,255.0,3.25,0.75,8
DREADD,Group II (Expression only),DREADD_Vehicle,260.0,2.857142857142857,0.6700593942604899,7
DREADD,Group II (Expression only),DREADD_Vehicle,265.0,2.5714285714285716,0.5281207860194961,7
DREADD,Group II (Expression only),DREADD_Vehicle,270.0,2.142857142857143,0.5532833351724882,7
DREADD,Group II (Expression only),DREADD_Vehicle,275.0,1.8571428571428572,0.34006802040680234,7
DREADD,Group II (Expression only),DREADD_Vehicle,280.0,1.5714285714285714,0.20203050891044216,7
DREADD,Group II (Expression only),DREADD_Vehicle,285.0,2.0,0.816496580927726,6
DREADD,Group II (Expression only),DREADD_Vehicle,290.0,1.2,0.2,5
DREADD,Group II (Expression only),DREADD_Vehicle,295.0,1.2,0.2,5
DREADD,Group II (Expression only),DREADD_Vehicle,300.0,1.0,0.0,3
DREADD,Group III (Effector only),None_CNO,5.0,0.36363636363636365,0.20327890704543544,11
DREADD,Group III (Effector only),None_CNO,10.0,4.2727272727272725,1.1527903624834444,11
DREADD,Group III (Effector only),None_CNO,15.0,8.636363636363637,1.5912986536029865,11
DREADD,Group III (Effector only),None_CNO,20.0,11.636363636363637,2.1920215960811036,11
DREADD,Group III (Effector only),None_CNO,25.0,11.090909090909092,1.8362736251567418,11
DREADD,Group III (Effector only),None_CNO,30.0,12.272727272727273,2.115273071092538,11
DREADD,Group III (Effector only),None_CNO,35.0,13.636363636363637,2.615592153614471,11
DREADD,Group III (Effector only),None_CNO,40.0,13.454545454545455,2.4619417183989936,11
DREADD,Group III (Effector only),None_CNO,45.0,12.818181818181818,2.3386794324155042,11
DREADD,Group III (Effector only),None_CNO,50.0,13.090909090909092,2.333372687586266,11
DREADD,Group III (Effector only),None_CNO,55.0,13.0,2.3432688900143517,11
DREADD,Group III (Effector only),None_CNO,60.0,13.363636363636363,2.1837112999026025,11
DREADD,Group III (Effector only),None_CNO,65.0,14.0,2.453198283502949,11
DREADD,Group III (Effector only),None_CNO,70.0,12.181818181818182,1.9060581972331456,11
DREADD,Group III (Effector only),None_CNO,75.0,12.545454545454545,1.9276157499197923,11
DREADD,Group III (Effector only),None_CNO,80.0,11.636363636363637,1.8304134022511134,11
DREADD,Group III (Effector only),None_CNO,85.0,11.2,1.5114378731672844,10
DREADD,Group III (Effector only),None_CNO,90.0,10.2,1.717879830230017,10
DREADD,Group III (Effector only),None_CNO,95.0,9.9,1.6696639715157593,10
DREADD,Group III (Effector only),None_CNO,100.0,9.4,1.6069294390925266,10
DREADD,Group III (Effector only),None_CNO,105.0,8.9,1.32874209519965,10
DREADD,Group III (Effector only),None_CNO,110.0,8.0,1.577621275493231,10
DREADD,Group III (Effector only),None_CNO,115.0,7.7,1.6058919293927874,10
DREADD,Group III (Effector only),None_CNO,120.0,7.1,1.4564034849968985,10
DREADD,Group III (Effector only),None_CNO,125.0,6.4,1.2578641509408806,10
DREADD,Group III (Effector only),None_CNO,130.0,7.4,1.2754084313139327,10
DREADD,Group III (Effector only),None_CNO,135.0,5.9,1.0588253449512393,10
DREADD,Group III (Effector only),None_CNO,140.0,5.9,1.242309676905615,10
DREADD,Group III (Effector only),None_CNO,145.0,5.8,1.1135528725660044,10
DREADD,Group III (Effector only),None_CNO,150.0,4.8,1.1135528725660044,10
DREADD,Group III (Effector only),None_CNO,155.0,5.375,1.2238332636200313,8
DREADD,Group III (Effector only),None_CNO,160.0,5.0,1.224744871391589,8
DREADD,Group III (Effector only),None_CNO,165.0,4.0,0.9819805060619657,8
DREADD,Group III (Effector only),None_CNO,170.0,3.857142857142857,1.0562415720389922,7
DREADD,Group III (Effector only),None_CNO,175.0,3.142857142857143,1.1004019055515564,7
DREADD,Group III (Effector only),None_CNO,180.0,3.0,1.0910894511799618,7
DREADD,Group III (Effector only),None_CNO,185.0,2.5,0.8062257748298549,6
DREADD,Group III (Effector only),None_CNO,190.0,2.3333333333333335,0.8027729719194863,6
DREADD,Group III (Effector only),None_CNO,195.0,2.3333333333333335,0.8027729719194863,6
DREADD,Group III (Effector only),None_CNO,200.0,2.2,0.7348469228349535,5
DREADD,Group III (Effector only),None_CNO,205.0,2.0,0.7745966692414834,5
DREADD,Group III (Effector only),None_CNO,210.0,3.2,1.9595917942265424,5
DREADD,Group III (Effector only),None_CNO,215.0,2.0,0.7745966692414834,5
DREADD,Group III (Effector only),None_CNO,220.0,2.2,0.5830951894845301,5
DREADD,Group III (Effector only),None_CNO,225.0,2.2,0.58309518948453,5
DREADD,Group III (Effector only),None_CNO,230.0,1.6,0.6,5
DREADD,Group III (Effector only),None_CNO,235.0,1.6,0.6,5
DREADD,Group III (Effector only),None_CNO,240.0,1.6,0.6,5
DREADD,Group III (Effector only),None_CNO,245.0,1.6,0.6,5
DREADD,Group III (Effector only),None_CNO,250.0,1.3333333333333333,0.3333333333333333,3
DREADD,Group III (Effector only),None_CNO,255.0,2.6666666666666665,1.2018504251546631,3
DREADD,Group III (Effector only),None_CNO,260.0,1.3333333333333333,0.3333333333333333,3
DREADD,Group III (Effector only),None_CNO,265.0,2.0,1.0,3
DREADD,Group III (Effector only),None_CNO,270.0,1.6666666666666667,0.3333333333333333,3
DREADD,Group III (Effector only),None_CNO,275.0,1.5,0.5,2
DREADD,Group III (Effector only),None_CNO,280.0,1.5,0.5,2
DREADD,Group III (Effector only),None_CNO,285.0,1.5,0.5,2
DREADD,Group III (Effector only),None_CNO,290.0,1.0,0.0,2
DREADD,Group III (Effector only),None_CNO,295.0,1.0,0.0,2
DREADD,Group III (Effector only),None_CNO,300.0,1.0,0.0,2
DREADD,Group III (Effector only),None_CNO,305.0,1.0,0.0,2
DREADD,Group III (Effector only),None_CNO,310.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,315.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,320.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,325.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,330.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,335.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,340.0,1.0,0.0,1
DREADD,Group III (Effector only),None_CNO,345.0,3.0,0.0,1
DREADD,Group III (Effector only),None_CNO,350.0,3.0,0.0,1
EYFP,Group I (Activation),EYFP_Control_Media,10.0,2.125,0.35038244411336755,8
EYFP,Group I (Activation),EYFP_Control_Media,15.0,4.363636363636363,0.6911482839544805,11
EYFP,Group I (Activation),EYFP_Control_Media,20.0,5.545454545454546,0.790438731610333,11
EYFP,Group I (Activation),EYFP_Control_Media,25.0,5.909090909090909,0.7192741979946357,11
EYFP,Group I (Activation),EYFP_Control_Media,30.0,6.090909090909091,0.7065221537354708,11
EYFP,Group I (Activation),EYFP_Control_Media,35.0,6.2727272727272725,0.6479465338620167,11
EYFP,Group I (Activation),EYFP_Control_Media,40.0,6.545454545454546,0.7306738653603679,11
EYFP,Group I (Activation),EYFP_Control_Media,45.0,6.818181818181818,0.6717437527967696,11
EYFP,Group I (Activation),EYFP_Control_Media,50.0,6.909090909090909,0.6668043934869908,11
EYFP,Group I (Activation),EYFP_Control_Media,55.0,7.2727272727272725,0.7638527831854547,11
EYFP,Group I (Activation),EYFP_Control_Media,60.0,7.545454545454546,0.7670917494446905,11
EYFP,Group I (Activation),EYFP_Control_Media,65.0,7.909090909090909,0.9090909090909091,11
EYFP,Group I (Activation),EYFP_Control_Media,70.0,8.090909090909092,0.8785788675163323,11
EYFP,Group I (Activation),EYFP_Control_Media,75.0,7.818181818181818,0.8614805629441552,11
EYFP,Group I (Activation),EYFP_Control_Media,80.0,7.909090909090909,0.8361659845503214,11
EYFP,Group I (Activation),EYFP_Control_Media,85.0,7.545454545454546,0.824220142301319,11
EYFP,Group I (Activation),EYFP_Control_Media,90.0,7.545454545454546,0.9663768920667863,11
EYFP,Group I (Activation),EYFP_Control_Media,95.0,7.454545454545454,0.8018573480436344,11
EYFP,Group I (Activation),EYFP_Control_Media,100.0,7.454545454545454,0.8018573480436344,11
EYFP,Group I (Activation),EYFP_Control_Media,105.0,7.181818181818182,0.6717437527967697,11
EYFP,Group I (Activation),EYFP_Control_Media,110.0,7.181818181818182,0.818181818181818,11
EYFP,Group I (Activation),EYFP_Control_Media,115.0,7.2727272727272725,0.8537714095908289,11
EYFP,Group I (Activation),EYFP_Control_Media,120.0,7.0,0.8633970960424556,11
EYFP,Group I (Activation),EYFP_Control_Media,125.0,6.7272727272727275,0.8430562268632458,11
EYFP,Group I (Activation),EYFP_Control_Media,130.0,6.545454545454546,0.7181242784775089,11
EYFP,Group I (Activation),EYFP_Control_Media,135.0,6.181818181818182,0.6580713116674131,11
EYFP,Group I (Activation),EYFP_Control_Media,140.0,6.181818181818182,0.6298366572977736,11
EYFP,Group I (Activation),EYFP_Control_Media,145.0,5.818181818181818,0.6152336114795866,11
EYFP,Group I (Activation),EYFP_Control_Media,150.0,5.090909090909091,0.7192741979946357,11
EYFP,Group I (Activation),EYFP_Control_Media,155.0,5.0,0.674199862463242,11
EYFP,Group I (Activation),EYFP_Control_Media,160.0,4.7272727272727275,0.6479465338620168,11
EYFP,Group I (Activation),EYFP_Control_Media,165.0,4.454545454545454,0.6517617574158153,11
EYFP,Group I (Activation),EYFP_Control_Media,170.0,4.090909090909091,0.6389557596656573,11
EYFP,Group I (Activation),EYFP_Control_Media,175.0,3.909090909090909,0.6803013430498076,11
EYFP,Group I (Activation),EYFP_Control_Media,180.0,3.909090909090909,0.6803013430498076,11
EYFP,Group I (Activation),EYFP_Control_Media,185.0,3.6363636363636362,0.7660136157433054,11
EYFP,Group I (Activation),EYFP_Control_Media,190.0,3.3636363636363638,0.6911482839544805,11
EYFP,Group I (Activation),EYFP_Control_Media,195.0,3.1818181818181817,0.7956493268014933,11
EYFP,Group I (Activation),EYFP_Control_Media,200.0,3.1818181818181817,0.7724598467726547,11
EYFP,Group I (Activation),EYFP_Control_Media,205.0,3.1,0.706320670013903,10
EYFP,Group I (Activation),EYFP_Control_Media,210.0,3.5,0.749073501808141,10
EYFP,Group I (Activation),EYFP_Control_Media,215.0,3.0,0.5773502691896258,10
EYFP,Group I (Activation),EYFP_Control_Media,220.0,2.6,0.4760952285695233,10
EYFP,Group I (Activation),EYFP_Control_Media,225.0,2.6,0.4760952285695233,10
EYFP,Group I (Activation),EYFP_Control_Media,230.0,2.6,0.4760952285695233,10
EYFP,Group I (Activation),EYFP_Control_Media,235.0,2.7777777777777777,0.7222222222222222,9
EYFP,Group I (Activation),EYFP_Control_Media,240.0,2.111111111111111,0.538631095268481,9
EYFP,Group I (Activation),EYFP_Control_Media,245.0,1.8888888888888888,0.538631095268481,9
EYFP,Group I (Activation),EYFP_Control_Media,250.0,1.8888888888888888,0.538631095268481,9
EYFP,Group I (Activation),EYFP_Control_Media,255.0,1.875,0.6105471784742413,8
EYFP,Group I (Activation),EYFP_Control_Media,260.0,1.625,0.375,8
EYFP,Group I (Activation),EYFP_Control_Media,265.0,1.6666666666666667,0.3333333333333333,6
EYFP,Group I (Activation),EYFP_Control_Media,270.0,1.5,0.3415650255319866,6
EYFP,Group I (Activation),EYFP_Control_Media,275.0,2.25,0.75,4
EYFP,Group I (Activation),EYFP_Control_Media,280.0,1.6666666666666667,0.6666666666666667,3
EYFP,Group I (Activation),EYFP_Control_Media,285.0,1.0,0.0,3
EYFP,Group I (Activation),EYFP_Control_Media,290.0,1.6666666666666667,0.6666666666666667,3
EYFP,Group I (Activation),EYFP_Control_Media,295.0,1.6666666666666667,0.6666666666666667,3
EYFP,Group I (Activation),EYFP_Control_Media,300.0,1.0,0.0,3
EYFP,Group I (Activation),EYFP_Control_Media,305.0,1.0,0.0,3
EYFP,Group I (Activation),EYFP_Control_Media,310.0,1.0,0.0,2
EYFP,Group I (Activation),EYFP_Control_Media,315.0,1.0,0.0,1
EYFP,Group I (Activation),EYFP_Control_Media,320.0,1.0,0.0,1
EYFP,Group I (Activation),EYFP_Control_Media,325.0,1.0,0.0,1
EYFP,Group I (Activation),EYFP_Control_Media,330.0,1.0,0.0,1
EYFP,Group II (Expression only),EYFP_Control,10.0,2.9,0.40688518719112343,10
EYFP,Group II (Expression only),EYFP_Control,15.0,6.916666666666667,0.5701984414449609,12
EYFP,Group II (Expression only),EYFP_Control,20.0,9.166666666666666,0.6834996102206037,12
EYFP,Group II (Expression only),EYFP_Control,25.0,9.666666666666666,0.6435381994422819,12
EYFP,Group II (Expression only),EYFP_Control,30.0,10.333333333333334,0.7913675671030663,12
EYFP,Group II (Expression only),EYFP_Control,35.0,11.0,0.9454836825347086,12
EYFP,Group II (Expression only),EYFP_Control,40.0,10.666666666666666,0.5124707431905382,12
EYFP,Group II (Expression only),EYFP_Control,45.0,10.833333333333334,0.5050252518939078,12
EYFP,Group II (Expression only),EYFP_Control,50.0,10.666666666666666,0.6999278462091573,12
EYFP,Group II (Expression only),EYFP_Control,55.0,11.416666666666666,0.9330491991748389,12
EYFP,Group II (Expression only),EYFP_Control,60.0,10.916666666666666,0.7925632881080008,12
EYFP,Group II (Expression only),EYFP_Control,65.0,10.416666666666666,0.8020648856595587,12
EYFP,Group II (Expression only),EYFP_Control,70.0,10.5,0.7537783614444091,12
EYFP,Group II (Expression only),EYFP_Control,75.0,10.333333333333334,0.7521014330903549,12
EYFP,Group II (Expression only),EYFP_Control,80.0,10.083333333333334,0.8389959126325595,12
EYFP,Group II (Expression only),EYFP_Control,85.0,10.25,0.8886915816371432,12
EYFP,Group II (Expression only),EYFP_Control,90.0,10.166666666666666,1.1270323953649335,12
EYFP,Group II (Expression only),EYFP_Control,95.0,10.166666666666666,1.4240006242195884,12
EYFP,Group II (Expression only),EYFP_Control,100.0,10.0,1.285112894463032,12
EYFP,Group II (Expression only),EYFP_Control,105.0,10.666666666666666,1.1891767800211261,12
EYFP,Group II (Expression only),EYFP_Control,110.0,9.583333333333334,1.3226370200734163,12
EYFP,Group II (Expression only),EYFP_Control,115.0,9.0,1.249242194534775,12
EYFP,Group II (Expression only),EYFP_Control,120.0,8.416666666666666,1.1707180736969973,12
EYFP,Group II (Expression only),EYFP_Control,125.0,8.833333333333334,1.217506974240079,12
EYFP,Group II (Expression only),EYFP_Control,130.0,7.5,1.164500152881315,12
EYFP,Group II (Expression only),EYFP_Control,135.0,6.916666666666667,1.1245088714724318,12
EYFP,Group II (Expression only),EYFP_Control,140.0,6.5,1.131504763712036,12
EYFP,Group II (Expression only),EYFP_Control,145.0,6.666666666666667,1.130388330520878,12
EYFP,Group II (Expression only),EYFP_Control,150.0,6.75,1.1878488323371996,12
EYFP,Group II (Expression only),EYFP_Control,155.0,6.416666666666667,1.1577036657874835,12
EYFP,Group II (Expression only),EYFP_Control,160.0,6.25,1.1423328072082333,12
EYFP,Group II (Expression only),EYFP_Control,165.0,5.666666666666667,1.1891767800211264,12
EYFP,Group II (Expression only),EYFP_Control,170.0,6.166666666666667,1.6088454986057046,12
EYFP,Group II (Expression only),EYFP_Control,175.0,5.833333333333333,1.2722762548624686,12
EYFP,Group II (Expression only),EYFP_Control,180.0,5.666666666666667,1.1568854041709742,12
EYFP,Group II (Expression only),EYFP_Control,185.0,5.25,1.0809998177893492,12
EYFP,Group II (Expression only),EYFP_Control,190.0,5.083333333333333,1.0903039146323497,12
EYFP,Group II (Expression only),EYFP_Control,195.0,5.333333333333333,1.2752500250000494,12
EYFP,Group II (Expression only),EYFP_Control,200.0,5.416666666666667,0.9805559132399839,12
EYFP,Group II (Expression only),EYFP_Control,205.0,5.363636363636363,1.1383618794544386,11
EYFP,Group II (Expression only),EYFP_Control,210.0,5.545454545454546,1.3305066455618693,11
EYFP,Group II (Expression only),EYFP_Control,215.0,4.454545454545454,0.9279854658308978,11
EYFP,Group II (Expression only),EYFP_Control,220.0,4.2727272727272725,0.8212065302280883,11
EYFP,Group II (Expression only),EYFP_Control,225.0,4.181818181818182,0.8069942189517143,11
EYFP,Group II (Expression only),EYFP_Control,230.0,4.636363636363637,1.1141464508984384,11
EYFP,Group II (Expression only),EYFP_Control,235.0,3.909090909090909,0.825222234029834,11
EYFP,Group II (Expression only),EYFP_Control,240.0,3.7,0.7461009761866464,10
EYFP,Group II (Expression only),EYFP_Control,245.0,3.8,0.7859884081701064,10
EYFP,Group II (Expression only),EYFP_Control,250.0,5.333333333333333,1.8708286933869707,9
EYFP,Group II (Expression only),EYFP_Control,255.0,3.7777777777777777,0.7954345035153529,9
EYFP,Group II (Expression only),EYFP_Control,260.0,4.444444444444445,1.081551240773988,9
EYFP,Group II (Expression only),EYFP_Control,265.0,4.222222222222222,0.7777777777777778,9
EYFP,Group II (Expression only),EYFP_Control,270.0,3.7777777777777777,0.7222222222222222,9
EYFP,Group II (Expression only),EYFP_Control,275.0,3.6666666666666665,0.8333333333333334,9
EYFP,Group II (Expression only),EYFP_Control,280.0,3.3333333333333335,0.8164965809277259,9
EYFP,Group II (Expression only),EYFP_Control,285.0,3.875,1.0426186126425,8
EYFP,Group II (Expression only),EYFP_Control,290.0,3.625,0.8223984956906752,8
EYFP,Group II (Expression only),EYFP_Control,295.0,3.375,0.7777600621565204,8
EYFP,Group II (Expression only),EYFP_Control,300.0,2.7142857142857144,0.6441785361175564,7
EYFP,Group II (Expression only),EYFP_Control,305.0,2.7142857142857144,0.7781016494461044,7
EYFP,Group II (Expression only),EYFP_Control,310.0,2.857142857142857,0.7996597916069841,7
EYFP,Group II (Expression only),EYFP_Control,315.0,2.8333333333333335,0.9098229375970788,6
EYFP,Group II (Expression only),EYFP_Control,320.0,2.8333333333333335,0.9098229375970788,6
EYFP,Group II (Expression only),EYFP_Control,325.0,3.2,1.019803902718557,5
EYFP,Group II (Expression only),EYFP_Control,330.0,3.4,1.1224972160321824,5
EYFP,Group II (Expression only),EYFP_Control,335.0,2.6,0.812403840463596,5
EYFP,Group II (Expression only),EYFP_Control,340.0,2.8,0.9695359714832659,5
EYFP,Group II (Expression only),EYFP_Control,345.0,4.0,1.5811388300841898,4
EYFP,Group II (Expression only),EYFP_Control,350.0,3.25,1.1086778913041726,4
EYFP,Group II (Expression only),EYFP_Control,355.0,3.0,1.224744871391589,4
