radius_um,condition,replicate,sample_id,intersections
350.0,MEDIA,4,,4.0
355.0,MEDIA,4,,4.0
360.0,MEDIA,4,,4.0
365.0,MEDIA,4,,3.0
370.0,MEDIA,4,,3.0
375.0,MEDIA,4,,3.0
380.0,MEDIA,4,,3.0
385.0,MEDIA,4,,3.0
390.0,MEDIA,4,,3.0
395.0,MEDIA,4,,3.0
400.0,MEDIA,4,,3.0
405.0,MEDIA,4,,3.0
410.0,MEDIA,4,,3.0
415.0,MEDIA,4,,3.0
420.0,MEDIA,4,,3.0
425.0,MEDIA,4,,3.0
430.0,MEDIA,4,,4.0
435.0,MEDIA,4,,4.0
440.0,MEDIA,4,,2.0
445.0,MEDIA,4,,2.0
450.0,MEDIA,4,,2.0
455.0,MEDIA,4,,2.0
460.0,MEDIA,4,,2.0
465.0,MEDIA,4,,2.0
470.0,MEDIA,4,,2.0
475.0,MEDIA,4,,2.0
480.0,MEDIA,4,,2.0
485.0,MEDIA,4,,2.0
490.0,MEDIA,4,,2.0
495.0,MEDIA,4,,2.0
500.0,MEDIA,4,,2.0
505.0,MEDIA,4,,2.0
510.0,MEDIA,4,,2.0
515.0,MEDIA,4,,2.0
520.0,MEDIA,4,,1.0
525.0,MEDIA,4,,1.0
530.0,MEDIA,4,,1.0
535.0,MEDIA,4,,1.0
540.0,MEDIA,4,,1.0
545.0,MEDIA,4,,1.0
5.0,MEDIA,5,,0.0
10.0,MEDIA,5,,0.0
15.0,MEDIA,5,,0.0
20.0,MEDIA,5,,4.0
25.0,MEDIA,5,,8.0
30.0,MEDIA,5,,8.0
35.0,MEDIA,5,,8.0
40.0,MEDIA,5,,8.0
45.0,MEDIA,5,,8.0
50.0,MEDIA,5,,15.0
55.0,MEDIA,5,,11.0
60.0,MEDIA,5,,9.0
65.0,MEDIA,5,,10.0
70.0,MEDIA,5,,8.0
75.0,MEDIA,5,,9.0
80.0,MEDIA,5,,9.0
85.0,MEDIA,5,,9.0
90.0,MEDIA,5,,8.0
95.0,MEDIA,5,,8.0
100.0,MEDIA,5,,8.0
105.0,MEDIA,5,,8.0
110.0,MEDIA,5,,8.0
115.0,MEDIA,5,,6.0
120.0,MEDIA,5,,6.0
125.0,MEDIA,5,,6.0
130.0,MEDIA,5,,6.0
135.0,MEDIA,5,,5.0
140.0,MEDIA,5,,4.0
145.0,MEDIA,5,,4.0
150.0,MEDIA,5,,9.0
155.0,MEDIA,5,,3.0
160.0,MEDIA,5,,3.0
165.0,MEDIA,5,,1.0
170.0,MEDIA,5,,1.0
175.0,MEDIA,5,,1.0
180.0,MEDIA,5,,1.0
185.0,MEDIA,5,,1.0
190.0,MEDIA,5,,1.0
195.0,MEDIA,5,,1.0
200.0,MEDIA,5,,1.0
205.0,MEDIA,5,,1.0
210.0,MEDIA,5,,1.0
215.0,MEDIA,5,,1.0
220.0,MEDIA,5,,1.0
225.0,MEDIA,5,,1.0
230.0,MEDIA,5,,1.0
235.0,MEDIA,5,,1.0
240.0,MEDIA,5,,1.0
245.0,MEDIA,5,,1.0
250.0,MEDIA,5,,1.0
255.0,MEDIA,5,,1.0
260.0,MEDIA,5,,1.0
5.0,MEDIA,6,,0.0
10.0,MEDIA,6,,2.0
15.0,MEDIA,6,,4.0
20.0,MEDIA,6,,6.0
25.0,MEDIA,6,,6.0
30.0,MEDIA,6,,7.0
35.0,MEDIA,6,,7.0
40.0,MEDIA,6,,8.0
45.0,MEDIA,6,,7.0
50.0,MEDIA,6,,6.0
55.0,MEDIA,6,,9.0
60.0,MEDIA,6,,6.0
65.0,MEDIA,6,,4.0
70.0,MEDIA,6,,7.0
75.0,MEDIA,6,,6.0
80.0,MEDIA,6,,5.0
85.0,MEDIA,6,,6.0
90.0,MEDIA,6,,6.0
95.0,MEDIA,6,,8.0
100.0,MEDIA,6,,7.0
105.0,MEDIA,6,,5.0
110.0,MEDIA,6,,5.0
115.0,MEDIA,6,,5.0
120.0,MEDIA,6,,5.0
125.0,MEDIA,6,,2.0
130.0,MEDIA,6,,2.0
135.0,MEDIA,6,,2.0
140.0,MEDIA,6,,2.0
145.0,MEDIA,6,,2.0
150.0,MEDIA,6,,2.0
155.0,MEDIA,6,,3.0
160.0,MEDIA,6,,3.0
165.0,MEDIA,6,,3.0
170.0,MEDIA,6,,3.0
175.0,MEDIA,6,,1.0
180.0,MEDIA,6,,1.0
185.0,MEDIA,6,,1.0
190.0,MEDIA,6,,1.0
195.0,MEDIA,6,,1.0
200.0,MEDIA,6,,1.0
205.0,MEDIA,6,,1.0
210.0,MEDIA,6,,1.0
215.0,MEDIA,6,,1.0
220.0,MEDIA,6,,1.0
225.0,MEDIA,6,,1.0
230.0,MEDIA,6,,2.0
235.0,MEDIA,6,,2.0
240.0,MEDIA,6,,2.0
245.0,MEDIA,6,,2.0
250.0,MEDIA,6,,2.0
255.0,MEDIA,6,,2.0
260.0,MEDIA,6,,1.0
265.0,MEDIA,6,,1.0
5.0,MEDIA,7,,0.0
10.0,MEDIA,7,,6.0
15.0,MEDIA,7,,6.0
20.0,MEDIA,7,,7.0
25.0,MEDIA,7,,8.0
30.0,MEDIA,7,,7.0
35.0,MEDIA,7,,9.0
40.0,MEDIA,7,,8.0
45.0,MEDIA,7,,8.0
50.0,MEDIA,7,,11.0
55.0,MEDIA,7,,12.0
60.0,MEDIA,7,,13.0
65.0,MEDIA,7,,11.0
70.0,MEDIA,7,,14.0
75.0,MEDIA,7,,11.0
80.0,MEDIA,7,,10.0
85.0,MEDIA,7,,9.0
90.0,MEDIA,7,,18.0
95.0,MEDIA,7,,13.0
100.0,MEDIA,7,,12.0
105.0,MEDIA,7,,11.0
110.0,MEDIA,7,,11.0
115.0,MEDIA,7,,9.0
120.0,MEDIA,7,,9.0
125.0,MEDIA,7,,11.0
130.0,MEDIA,7,,9.0
135.0,MEDIA,7,,11.0
140.0,MEDIA,7,,9.0
145.0,MEDIA,7,,9.0
150.0,MEDIA,7,,9.0
155.0,MEDIA,7,,12.0
160.0,MEDIA,7,,10.0
165.0,MEDIA,7,,9.0
170.0,MEDIA,7,,7.0
175.0,MEDIA,7,,9.0
180.0,MEDIA,7,,8.0
185.0,MEDIA,7,,9.0
190.0,MEDIA,7,,10.0
195.0,MEDIA,7,,11.0
200.0,MEDIA,7,,14.0
205.0,MEDIA,7,,9.0
210.0,MEDIA,7,,12.0
215.0,MEDIA,7,,6.0
220.0,MEDIA,7,,5.0
225.0,MEDIA,7,,5.0
230.0,MEDIA,7,,4.0
235.0,MEDIA,7,,4.0
240.0,MEDIA,7,,5.0
245.0,MEDIA,7,,3.0
250.0,MEDIA,7,,2.0
255.0,MEDIA,7,,2.0
260.0,MEDIA,7,,1.0
5.0,MEDIA,8,,0.0
10.0,MEDIA,8,,3.0
15.0,MEDIA,8,,10.0
20.0,MEDIA,8,,11.0
25.0,MEDIA,8,,14.0
30.0,MEDIA,8,,9.0
35.0,MEDIA,8,,9.0
40.0,MEDIA,8,,14.0
45.0,MEDIA,8,,13.0
50.0,MEDIA,8,,12.0
55.0,MEDIA,8,,13.0
60.0,MEDIA,8,,14.0
65.0,MEDIA,8,,14.0
70.0,MEDIA,8,,13.0
75.0,MEDIA,8,,14.0
80.0,MEDIA,8,,14.0
85.0,MEDIA,8,,15.0
90.0,MEDIA,8,,14.0
95.0,MEDIA,8,,14.0
100.0,MEDIA,8,,14.0
105.0,MEDIA,8,,13.0
110.0,MEDIA,8,,14.0
115.0,MEDIA,8,,13.0
120.0,MEDIA,8,,12.0
125.0,MEDIA,8,,12.0
130.0,MEDIA,8,,14.0
135.0,MEDIA,8,,12.0
140.0,MEDIA,8,,10.0
145.0,MEDIA,8,,10.0
150.0,MEDIA,8,,11.0
155.0,MEDIA,8,,8.0
160.0,MEDIA,8,,6.0
165.0,MEDIA,8,,6.0
170.0,MEDIA,8,,6.0
175.0,MEDIA,8,,6.0
180.0,MEDIA,8,,6.0
185.0,MEDIA,8,,4.0
190.0,MEDIA,8,,4.0
195.0,MEDIA,8,,4.0
200.0,MEDIA,8,,4.0
205.0,MEDIA,8,,4.0
210.0,MEDIA,8,,2.0
215.0,MEDIA,8,,2.0
220.0,MEDIA,8,,4.0
225.0,MEDIA,8,,4.0
230.0,MEDIA,8,,3.0
235.0,MEDIA,8,,5.0
240.0,MEDIA,8,,3.0
245.0,MEDIA,8,,3.0
250.0,MEDIA,8,,2.0
255.0,MEDIA,8,,4.0
260.0,MEDIA,8,,1.0
5.0,MEDIA,9,,0.0
10.0,MEDIA,9,,0.0
15.0,MEDIA,9,,5.0
20.0,MEDIA,9,,8.0
25.0,MEDIA,9,,7.0
30.0,MEDIA,9,,9.0
35.0,MEDIA,9,,7.0
40.0,MEDIA,9,,8.0
45.0,MEDIA,9,,8.0
50.0,MEDIA,9,,8.0
55.0,MEDIA,9,,8.0
60.0,MEDIA,9,,8.0
65.0,MEDIA,9,,8.0
70.0,MEDIA,9,,8.0
75.0,MEDIA,9,,8.0
80.0,MEDIA,9,,8.0
85.0,MEDIA,9,,7.0
90.0,MEDIA,9,,12.0
95.0,MEDIA,9,,8.0
100.0,MEDIA,9,,9.0
105.0,MEDIA,9,,9.0
110.0,MEDIA,9,,9.0
115.0,MEDIA,9,,9.0
120.0,MEDIA,9,,8.0
125.0,MEDIA,9,,8.0
130.0,MEDIA,9,,8.0
135.0,MEDIA,9,,8.0
140.0,MEDIA,9,,8.0
145.0,MEDIA,9,,9.0
150.0,MEDIA,9,,9.0
155.0,MEDIA,9,,9.0
160.0,MEDIA,9,,9.0
165.0,MEDIA,9,,8.0
170.0,MEDIA,9,,8.0
175.0,MEDIA,9,,8.0
180.0,MEDIA,9,,7.0
185.0,MEDIA,9,,7.0
190.0,MEDIA,9,,7.0
195.0,MEDIA,9,,7.0
200.0,MEDIA,9,,7.0
205.0,MEDIA,9,,8.0
210.0,MEDIA,9,,7.0
215.0,MEDIA,9,,7.0
220.0,MEDIA,9,,7.0
225.0,MEDIA,9,,7.0
230.0,MEDIA,9,,8.0
235.0,MEDIA,9,,8.0
240.0,MEDIA,9,,10.0
245.0,MEDIA,9,,8.0
250.0,MEDIA,9,,8.0
255.0,MEDIA,9,,8.0
260.0,MEDIA,9,,8.0
265.0,MEDIA,9,,10.0
270.0,MEDIA,9,,8.0
275.0,MEDIA,9,,8.0
280.0,MEDIA,9,,8.0
285.0,MEDIA,9,,8.0
290.0,MEDIA,9,,8.0
295.0,MEDIA,9,,8.0
300.0,MEDIA,9,,8.0
305.0,MEDIA,9,,8.0
310.0,MEDIA,9,,8.0
315.0,MEDIA,9,,8.0
320.0,MEDIA,9,,7.0
325.0,MEDIA,9,,7.0
330.0,MEDIA,9,,6.0
335.0,MEDIA,9,,6.0
340.0,MEDIA,9,,6.0
345.0,MEDIA,9,,6.0
350.0,MEDIA,9,,6.0
355.0,MEDIA,9,,6.0
360.0,MEDIA,9,,6.0
365.0,MEDIA,9,,6.0
370.0,MEDIA,9,,6.0
375.0,MEDIA,9,,6.0
380.0,MEDIA,9,,6.0
385.0,MEDIA,9,,6.0
390.0,MEDIA,9,,6.0
395.0,MEDIA,9,,6.0
400.0,MEDIA,9,,7.0
405.0,MEDIA,9,,4.0
410.0,MEDIA,9,,3.0
415.0,MEDIA,9,,3.0
420.0,MEDIA,9,,3.0
425.0,MEDIA,9,,3.0
430.0,MEDIA,9,,3.0
435.0,MEDIA,9,,3.0
440.0,MEDIA,9,,3.0
445.0,MEDIA,9,,3.0
450.0,MEDIA,9,,2.0
455.0,MEDIA,9,,2.0
460.0,MEDIA,9,,2.0
465.0,MEDIA,9,,1.0
470.0,MEDIA,9,,1.0
475.0,MEDIA,9,,1.0
480.0,MEDIA,9,,1.0
485.0,MEDIA,9,,1.0
490.0,MEDIA,9,,1.0
495.0,MEDIA,9,,1.0
500.0,MEDIA,9,,1.0
505.0,MEDIA,9,,1.0
510.0,MEDIA,9,,1.0
515.0,MEDIA,9,,1.0
520.0,MEDIA,9,,1.0
525.0,MEDIA,9,,1.0
530.0,MEDIA,9,,1.0
535.0,MEDIA,9,,1.0
5.0,MEDIA,10,,0.0
10.0,MEDIA,10,,2.0
15.0,MEDIA,10,,8.0
20.0,MEDIA,10,,9.0
25.0,MEDIA,10,,9.0
30.0,MEDIA,10,,10.0
35.0,MEDIA,10,,10.0
40.0,MEDIA,10,,11.0
45.0,MEDIA,10,,11.0
50.0,MEDIA,10,,10.0
55.0,MEDIA,10,,10.0
60.0,MEDIA,10,,10.0
65.0,MEDIA,10,,10.0
70.0,MEDIA,10,,10.0
75.0,MEDIA,10,,9.0
80.0,MEDIA,10,,10.0
85.0,MEDIA,10,,12.0
90.0,MEDIA,10,,11.0
95.0,MEDIA,10,,11.0
100.0,MEDIA,10,,12.0
105.0,MEDIA,10,,13.0
110.0,MEDIA,10,,11.0
115.0,MEDIA,10,,11.0
120.0,MEDIA,10,,11.0
125.0,MEDIA,10,,11.0
130.0,MEDIA,10,,11.0
135.0,MEDIA,10,,11.0
140.0,MEDIA,10,,10.0
145.0,MEDIA,10,,9.0
150.0,MEDIA,10,,9.0
155.0,MEDIA,10,,8.0
160.0,MEDIA,10,,8.0
165.0,MEDIA,10,,8.0
170.0,MEDIA,10,,8.0
175.0,MEDIA,10,,8.0
180.0,MEDIA,10,,8.0
185.0,MEDIA,10,,8.0
190.0,MEDIA,10,,6.0
195.0,MEDIA,10,,5.0
200.0,MEDIA,10,,5.0
205.0,MEDIA,10,,5.0
210.0,MEDIA,10,,5.0
215.0,MEDIA,10,,5.0
220.0,MEDIA,10,,4.0
225.0,MEDIA,10,,4.0
230.0,MEDIA,10,,4.0
235.0,MEDIA,10,,4.0
240.0,MEDIA,10,,4.0
245.0,MEDIA,10,,4.0
250.0,MEDIA,10,,4.0
255.0,MEDIA,10,,4.0
260.0,MEDIA,10,,3.0
265.0,MEDIA,10,,1.0
270.0,MEDIA,10,,1.0
275.0,MEDIA,10,,1.0
280.0,MEDIA,10,,1.0
5.0,MEDIA,11,,2.0
10.0,MEDIA,11,,1.0
15.0,MEDIA,11,,1.0
20.0,MEDIA,11,,3.0
25.0,MEDIA,11,,5.0
30.0,MEDIA,11,,5.0
35.0,MEDIA,11,,7.0
40.0,MEDIA,11,,7.0
45.0,MEDIA,11,,7.0
50.0,MEDIA,11,,9.0
55.0,MEDIA,11,,8.0
60.0,MEDIA,11,,8.0
65.0,MEDIA,11,,7.0
70.0,MEDIA,11,,12.0
75.0,MEDIA,11,,11.0
80.0,MEDIA,11,,10.0
85.0,MEDIA,11,,11.0
90.0,MEDIA,11,,9.0
95.0,MEDIA,11,,8.0
100.0,MEDIA,11,,9.0
105.0,MEDIA,11,,10.0
110.0,MEDIA,11,,10.0
115.0,MEDIA,11,,8.0
120.0,MEDIA,11,,9.0
125.0,MEDIA,11,,11.0
130.0,MEDIA,11,,10.0
135.0,MEDIA,11,,15.0
140.0,MEDIA,11,,9.0
145.0,MEDIA,11,,8.0
150.0,MEDIA,11,,9.0
155.0,MEDIA,11,,10.0
160.0,MEDIA,11,,10.0
165.0,MEDIA,11,,11.0
170.0,MEDIA,11,,10.0
175.0,MEDIA,11,,9.0
180.0,MEDIA,11,,10.0
185.0,MEDIA,11,,12.0
190.0,MEDIA,11,,10.0
195.0,MEDIA,11,,8.0
200.0,MEDIA,11,,7.0
205.0,MEDIA,11,,7.0
210.0,MEDIA,11,,7.0
215.0,MEDIA,11,,8.0
220.0,MEDIA,11,,8.0
225.0,MEDIA,11,,8.0
230.0,MEDIA,11,,7.0
235.0,MEDIA,11,,7.0
240.0,MEDIA,11,,7.0
245.0,MEDIA,11,,6.0
250.0,MEDIA,11,,6.0
255.0,MEDIA,11,,8.0
260.0,MEDIA,11,,8.0
265.0,MEDIA,11,,7.0
270.0,MEDIA,11,,7.0
275.0,MEDIA,11,,8.0
280.0,MEDIA,11,,15.0
285.0,MEDIA,11,,7.0
290.0,MEDIA,11,,7.0
295.0,MEDIA,11,,7.0
300.0,MEDIA,11,,5.0
305.0,MEDIA,11,,4.0
310.0,MEDIA,11,,5.0
315.0,MEDIA,11,,3.0
320.0,MEDIA,11,,2.0
325.0,MEDIA,11,,2.0
330.0,MEDIA,11,,2.0
335.0,MEDIA,11,,1.0
340.0,MEDIA,11,,1.0
20.0,PSAM,1,,1.0
25.0,PSAM,1,,2.0
30.0,PSAM,1,,3.0
35.0,PSAM,1,,4.0
40.0,PSAM,1,,5.0
45.0,PSAM,1,,5.0
50.0,PSAM,1,,5.0
55.0,PSAM,1,,6.0
60.0,PSAM,1,,6.0
65.0,PSAM,1,,7.0
70.0,PSAM,1,,7.0
75.0,PSAM,1,,8.0
80.0,PSAM,1,,8.0
85.0,PSAM,1,,7.0
90.0,PSAM,1,,7.0
95.0,PSAM,1,,7.0
100.0,PSAM,1,,7.0
105.0,PSAM,1,,7.0
110.0,PSAM,1,,7.0
115.0,PSAM,1,,7.0
120.0,PSAM,1,,7.0
125.0,PSAM,1,,7.0
130.0,PSAM,1,,8.0
135.0,PSAM,1,,6.0
140.0,PSAM,1,,6.0
145.0,PSAM,1,,6.0
150.0,PSAM,1,,6.0
155.0,PSAM,1,,6.0
160.0,PSAM,1,,6.0
165.0,PSAM,1,,6.0
170.0,PSAM,1,,6.0
175.0,PSAM,1,,6.0
180.0,PSAM,1,,6.0
185.0,PSAM,1,,5.0
190.0,PSAM,1,,5.0
195.0,PSAM,1,,5.0
200.0,PSAM,1,,5.0
205.0,PSAM,1,,5.0
210.0,PSAM,1,,5.0
215.0,PSAM,1,,5.0
220.0,PSAM,1,,4.0
225.0,PSAM,1,,4.0
230.0,PSAM,1,,4.0
235.0,PSAM,1,,4.0
240.0,PSAM,1,,4.0
245.0,PSAM,1,,4.0
250.0,PSAM,1,,4.0
255.0,PSAM,1,,4.0
260.0,PSAM,1,,3.0
265.0,PSAM,1,,3.0
270.0,PSAM,1,,3.0
275.0,PSAM,1,,3.0
280.0,PSAM,1,,3.0
285.0,PSAM,1,,2.0
290.0,PSAM,1,,2.0
295.0,PSAM,1,,2.0
300.0,PSAM,1,,2.0
15.0,PSAM,2,,5.0
20.0,PSAM,2,,9.0
25.0,PSAM,2,,10.0
30.0,PSAM,2,,10.0
35.0,PSAM,2,,13.0
40.0,PSAM,2,,13.0
45.0,PSAM,2,,13.0
50.0,PSAM,2,,13.0
55.0,PSAM,2,,12.0
60.0,PSAM,2,,12.0
65.0,PSAM,2,,12.0
70.0,PSAM,2,,12.0
75.0,PSAM,2,,12.0
80.0,PSAM,2,,12.0
85.0,PSAM,2,,12.0
90.0,PSAM,2,,10.0
95.0,PSAM,2,,9.0
100.0,PSAM,2,,9.0
105.0,PSAM,2,,9.0
110.0,PSAM,2,,7.0
115.0,PSAM,2,,6.0
120.0,PSAM,2,,6.0
125.0,PSAM,2,,6.0
130.0,PSAM,2,,5.0
135.0,PSAM,2,,5.0
140.0,PSAM,2,,5.0
145.0,PSAM,2,,5.0
150.0,PSAM,2,,4.0
155.0,PSAM,2,,4.0
160.0,PSAM,2,,4.0
165.0,PSAM,2,,4.0
170.0,PSAM,2,,4.0
175.0,PSAM,2,,4.0
180.0,PSAM,2,,4.0
185.0,PSAM,2,,4.0
190.0,PSAM,2,,4.0
195.0,PSAM,2,,4.0
200.0,PSAM,2,,4.0
205.0,PSAM,2,,4.0
210.0,PSAM,2,,4.0
215.0,PSAM,2,,4.0
220.0,PSAM,2,,4.0
225.0,PSAM,2,,4.0
230.0,PSAM,2,,4.0
235.0,PSAM,2,,4.0
240.0,PSAM,2,,4.0
245.0,PSAM,2,,4.0
250.0,PSAM,2,,4.0
255.0,PSAM,2,,4.0
260.0,PSAM,2,,4.0
265.0,PSAM,2,,4.0
270.0,PSAM,2,,4.0
275.0,PSAM,2,,4.0
280.0,PSAM,2,,4.0
285.0,PSAM,2,,4.0
290.0,PSAM,2,,4.0
295.0,PSAM,2,,3.0
300.0,PSAM,2,,3.0
305.0,PSAM,2,,3.0
310.0,PSAM,2,,3.0
315.0,PSAM,2,,3.0
320.0,PSAM,2,,3.0
325.0,PSAM,2,,3.0
330.0,PSAM,2,,3.0
335.0,PSAM,2,,3.0
340.0,PSAM,2,,3.0
345.0,PSAM,2,,3.0
350.0,PSAM,2,,2.0
355.0,PSAM,2,,2.0
360.0,PSAM,2,,2.0
365.0,PSAM,2,,2.0
370.0,PSAM,2,,2.0
375.0,PSAM,2,,1.0
380.0,PSAM,2,,1.0
385.0,PSAM,2,,1.0
390.0,PSAM,2,,1.0
395.0,PSAM,2,,1.0
20.0,PSAM,3,,8.0
25.0,PSAM,3,,7.0
30.0,PSAM,3,,7.0
35.0,PSAM,3,,7.0
40.0,PSAM,3,,8.0
45.0,PSAM,3,,8.0
50.0,PSAM,3,,8.0
55.0,PSAM,3,,7.0
60.0,PSAM,3,,7.0
65.0,PSAM,3,,7.0
70.0,PSAM,3,,7.0
75.0,PSAM,3,,6.0
80.0,PSAM,3,,7.0
85.0,PSAM,3,,11.0
90.0,PSAM,3,,7.0
95.0,PSAM,3,,6.0
100.0,PSAM,3,,6.0
105.0,PSAM,3,,6.0
110.0,PSAM,3,,6.0
115.0,PSAM,3,,6.0
120.0,PSAM,3,,6.0
125.0,PSAM,3,,6.0
130.0,PSAM,3,,5.0
135.0,PSAM,3,,6.0
140.0,PSAM,3,,4.0
145.0,PSAM,3,,4.0
150.0,PSAM,3,,4.0
155.0,PSAM,3,,5.0
160.0,PSAM,3,,5.0
165.0,PSAM,3,,5.0
170.0,PSAM,3,,5.0
175.0,PSAM,3,,5.0
180.0,PSAM,3,,5.0
185.0,PSAM,3,,5.0
190.0,PSAM,3,,5.0
195.0,PSAM,3,,5.0
200.0,PSAM,3,,5.0
205.0,PSAM,3,,5.0
210.0,PSAM,3,,5.0
215.0,PSAM,3,,3.0
220.0,PSAM,3,,2.0
225.0,PSAM,3,,2.0
230.0,PSAM,3,,2.0
235.0,PSAM,3,,2.0
240.0,PSAM,3,,2.0
245.0,PSAM,3,,2.0
250.0,PSAM,3,,2.0
255.0,PSAM,3,,2.0
260.0,PSAM,3,,2.0
265.0,PSAM,3,,1.0
270.0,PSAM,3,,1.0
275.0,PSAM,3,,1.0
280.0,PSAM,3,,1.0
285.0,PSAM,3,,1.0
290.0,PSAM,3,,1.0
295.0,PSAM,3,,1.0
300.0,PSAM,3,,1.0
305.0,PSAM,3,,1.0
310.0,PSAM,3,,1.0
315.0,PSAM,3,,1.0
320.0,PSAM,3,,1.0
325.0,PSAM,3,,1.0
330.0,PSAM,3,,1.0
335.0,PSAM,3,,1.0
340.0,PSAM,3,,1.0
345.0,PSAM,3,,1.0
350.0,PSAM,3,,1.0
355.0,PSAM,3,,1.0
360.0,PSAM,3,,1.0
15.0,PSAM,4,,2.0
20.0,PSAM,4,,4.0
25.0,PSAM,4,,4.0
30.0,PSAM,4,,4.0
35.0,PSAM,4,,4.0
40.0,PSAM,4,,4.0
45.0,PSAM,4,,4.0
50.0,PSAM,4,,4.0
55.0,PSAM,4,,4.0
60.0,PSAM,4,,4.0
65.0,PSAM,4,,4.0
70.0,PSAM,4,,4.0
75.0,PSAM,4,,5.0
80.0,PSAM,4,,5.0
85.0,PSAM,4,,5.0
90.0,PSAM,4,,5.0
95.0,PSAM,4,,5.0
100.0,PSAM,4,,5.0
105.0,PSAM,4,,5.0
110.0,PSAM,4,,5.0
115.0,PSAM,4,,5.0
120.0,PSAM,4,,5.0
125.0,PSAM,4,,5.0
130.0,PSAM,4,,5.0
135.0,PSAM,4,,5.0
140.0,PSAM,4,,5.0
145.0,PSAM,4,,5.0
150.0,PSAM,4,,5.0
155.0,PSAM,4,,5.0
160.0,PSAM,4,,5.0
165.0,PSAM,4,,5.0
170.0,PSAM,4,,5.0
175.0,PSAM,4,,4.0
180.0,PSAM,4,,4.0
185.0,PSAM,4,,4.0
190.0,PSAM,4,,4.0
195.0,PSAM,4,,5.0
200.0,PSAM,4,,5.0
205.0,PSAM,4,,5.0
210.0,PSAM,4,,5.0
215.0,PSAM,4,,5.0
220.0,PSAM,4,,5.0
225.0,PSAM,4,,5.0
230.0,PSAM,4,,5.0
235.0,PSAM,4,,5.0
240.0,PSAM,4,,4.0
245.0,PSAM,4,,4.0
250.0,PSAM,4,,4.0
255.0,PSAM,4,,4.0
260.0,PSAM,4,,4.0
265.0,PSAM,4,,4.0
270.0,PSAM,4,,4.0
275.0,PSAM,4,,4.0
280.0,PSAM,4,,4.0
285.0,PSAM,4,,4.0
290.0,PSAM,4,,4.0
295.0,PSAM,4,,4.0
300.0,PSAM,4,,3.0
305.0,PSAM,4,,2.0
310.0,PSAM,4,,2.0
315.0,PSAM,4,,2.0
320.0,PSAM,4,,2.0
325.0,PSAM,4,,2.0
330.0,PSAM,4,,2.0
335.0,PSAM,4,,2.0
340.0,PSAM,4,,2.0
345.0,PSAM,4,,2.0
350.0,PSAM,4,,2.0
355.0,PSAM,4,,1.0
360.0,PSAM,4,,1.0
365.0,PSAM,4,,1.0
370.0,PSAM,4,,1.0
375.0,PSAM,4,,1.0
15.0,PSAM,5,,4.0
20.0,PSAM,5,,8.0
25.0,PSAM,5,,11.0
30.0,PSAM,5,,11.0
35.0,PSAM,5,,11.0
40.0,PSAM,5,,11.0
45.0,PSAM,5,,12.0
50.0,PSAM,5,,12.0
55.0,PSAM,5,,12.0
60.0,PSAM,5,,12.0
65.0,PSAM,5,,9.0
70.0,PSAM,5,,8.0
75.0,PSAM,5,,7.0
80.0,PSAM,5,,7.0
85.0,PSAM,5,,7.0
90.0,PSAM,5,,6.0
95.0,PSAM,5,,6.0
100.0,PSAM,5,,6.0
105.0,PSAM,5,,6.0
110.0,PSAM,5,,6.0
115.0,PSAM,5,,6.0
120.0,PSAM,5,,5.0
125.0,PSAM,5,,5.0
130.0,PSAM,5,,5.0
135.0,PSAM,5,,5.0
140.0,PSAM,5,,5.0
145.0,PSAM,5,,5.0
150.0,PSAM,5,,5.0
155.0,PSAM,5,,5.0
160.0,PSAM,5,,5.0
165.0,PSAM,5,,4.0
170.0,PSAM,5,,4.0
175.0,PSAM,5,,4.0
180.0,PSAM,5,,4.0
185.0,PSAM,5,,2.0
190.0,PSAM,5,,2.0
195.0,PSAM,5,,2.0
200.0,PSAM,5,,2.0
205.0,PSAM,5,,2.0
210.0,PSAM,5,,2.0
215.0,PSAM,5,,2.0
220.0,PSAM,5,,2.0
225.0,PSAM,5,,2.0
230.0,PSAM,5,,2.0
235.0,PSAM,5,,2.0
240.0,PSAM,5,,2.0
245.0,PSAM,5,,2.0
250.0,PSAM,5,,2.0
255.0,PSAM,5,,2.0
260.0,PSAM,5,,2.0
265.0,PSAM,5,,1.0
270.0,PSAM,5,,1.0
275.0,PSAM,5,,1.0
280.0,PSAM,5,,1.0
285.0,PSAM,5,,1.0
290.0,PSAM,5,,1.0
295.0,PSAM,5,,1.0
300.0,PSAM,5,,1.0
20.0,PSAM,6,,3.0
25.0,PSAM,6,,3.0
30.0,PSAM,6,,3.0
35.0,PSAM,6,,3.0
40.0,PSAM,6,,3.0
45.0,PSAM,6,,3.0
50.0,PSAM,6,,3.0
55.0,PSAM,6,,3.0
60.0,PSAM,6,,3.0
65.0,PSAM,6,,3.0
70.0,PSAM,6,,3.0
75.0,PSAM,6,,3.0
80.0,PSAM,6,,3.0
85.0,PSAM,6,,3.0
90.0,PSAM,6,,5.0
95.0,PSAM,6,,4.0
100.0,PSAM,6,,4.0
105.0,PSAM,6,,4.0
110.0,PSAM,6,,4.0
115.0,PSAM,6,,4.0
120.0,PSAM,6,,4.0
125.0,PSAM,6,,4.0
130.0,PSAM,6,,4.0
135.0,PSAM,6,,6.0
140.0,PSAM,6,,4.0
145.0,PSAM,6,,4.0
150.0,PSAM,6,,4.0
155.0,PSAM,6,,3.0
160.0,PSAM,6,,4.0
